name,gender,wikipedia_url,birthdate,image_urls
Ashley Rivera (actress),female,https://en.wikipedia.org/wiki/Ashley%20Rivera%20%28actress%29,1992-04-19,['https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Ashley_Rivera_2012.jpg/250px-Ashley_Rivera_2012.jpg']
Ashley Sarmiento,female,https://en.wikipedia.org/wiki/Ashley%20Sarmiento,2007-01-13,[]
Ashtine Olviga,female,https://en.wikipedia.org/wiki/Ashtine%20Olviga,2025-01-03,['https://upload.wikimedia.org/wikipedia/en/thumb/d/da/Ang_Mutya_ng_Section_E_official_TV_poster_%28low_quality%29.jpg/250px-Ang_Mutya_ng_Section_E_official_TV_poster_%28low_quality%29.jpg']
Asia Agcaoili,female,https://en.wikipedia.org/wiki/Asia%20Agcaoili,1977-09-20,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Asia_Agcaoli%2C_2006_%28cropped%29.jpg/250px-Asia_Agcaoli%2C_2006_%28cropped%29.jpg']
Assunta de Rossi,female,https://en.wikipedia.org/wiki/Assunta%20de%20Rossi,1983-02-19,[]
Atang dela Rama,female,https://en.wikipedia.org/wiki/Atang%20dela%20Rama,1902-01-11,"['https://upload.wikimedia.org/wikipedia/commons/5/5b/Dalagang_Bukid_sarsuwela_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Honorata_de_la_Rama_NHI_historical_marker.jpg/250px-Honorata_de_la_Rama_NHI_historical_marker.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Honorata_de_la_Rama-Amado_Hernandez_mausoleum_CNE_07.jpg/250px-Honorata_de_la_Rama-Amado_Hernandez_mausoleum_CNE_07.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Honorata_%22Atang%22_dela_Rama_National_Artist.jpg/330px-Honorata_%22Atang%22_dela_Rama_National_Artist.jpg']"
Atasha Muhlach,female,https://en.wikipedia.org/wiki/Atasha%20Muhlach,2001-11-05,[]
Ate Gay,male,https://en.wikipedia.org/wiki/Ate%20Gay,1971-08-12,[]
Ate Glow,female,https://en.wikipedia.org/wiki/Ate%20Glow,1981-03-10,['https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Ate_Glow_photoshoot.jpg/250px-Ate_Glow_photoshoot.jpg']
Athena Tibi,female,https://en.wikipedia.org/wiki/Athena%20Tibi,1988-12-02,"['https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Athena_High_School_Musical_Onstage_as_Sharpay_Evans_2.JPG/250px-Athena_High_School_Musical_Onstage_as_Sharpay_Evans_2.JPG', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Athena_High_School_Musical_Tour_as_Gabrielle_Montez.JPG/250px-Athena_High_School_Musical_Tour_as_Gabrielle_Montez.JPG']"
Atom Araullo,male,https://en.wikipedia.org/wiki/Atom%20Araullo,1982-10-19,"['https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Atom_Araullo.png/250px-Atom_Araullo.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Atom_Araullo_at_Mendiola%2C_Manila%2C_June_2009.jpg/250px-Atom_Araullo_at_Mendiola%2C_Manila%2C_June_2009.jpg']"
Atoy Co,male,https://en.wikipedia.org/wiki/Atoy%20Co,1951-10-15,"['https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/PBA_2025May23_AtoyCo.jpg/250px-PBA_2025May23_AtoyCo.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Atoy_Co_Coors_Light_NBA_Pop-A-Shot_Tour.jpg/250px-Atoy_Co_Coors_Light_NBA_Pop-A-Shot_Tour.jpg']"
Aubrey Miles,female,https://en.wikipedia.org/wiki/Aubrey%20Miles,1980-03-16,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Aubrey_Miles_%28cropped%29.jpg/250px-Aubrey_Miles_%28cropped%29.jpg']
Aurelio Umali,male,https://en.wikipedia.org/wiki/Aurelio%20Umali,1966-01-25,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Gov._Aurelio_Umali_Official_Portrait_2025.jpg/250px-Gov._Aurelio_Umali_Official_Portrait_2025.jpg']
Aurora Sevilla,female,https://en.wikipedia.org/wiki/Aurora%20Sevilla,1963-10-26,[]
Avery Paraiso,male,https://en.wikipedia.org/wiki/Avery%20Paraiso,1994-09-22,[]
Awra Briguela,male,https://en.wikipedia.org/wiki/Awra%20Briguela,2004-03-26,[]
Ayanna Oliva,female,https://en.wikipedia.org/wiki/Ayanna%20Oliva,1986-06-13,[]
Ayen Munji-Laurel,female,https://en.wikipedia.org/wiki/Ayen%20Munji-Laurel,1971-11-21,[]
Ayra Mariano,female,https://en.wikipedia.org/wiki/Ayra%20Mariano,1998-01-10,[]
BB Gandanghari,female,https://en.wikipedia.org/wiki/BB%20Gandanghari,1967-09-04,[]
BJ Forbes,male,https://en.wikipedia.org/wiki/BJ%20Forbes,1998-03-27,[]
Babalu (comedian),male,https://en.wikipedia.org/wiki/Babalu%20%28comedian%29,1942-06-29,['https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Babalu_%28comedian%29.jpg/250px-Babalu_%28comedian%29.jpg']
Bailey May,male,https://en.wikipedia.org/wiki/Bailey%20May,2002-08-06,"['https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Bailey_May-2018.png/250px-Bailey_May-2018.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Bailey_May%27s_official_autograph.png/199px-Bailey_May%27s_official_autograph.png']"
Baldo Marro,male,https://en.wikipedia.org/wiki/Baldo%20Marro,1948-01-01,[]
Balot (comedian),male,https://en.wikipedia.org/wiki/Balot%20%28comedian%29,1926-03-22,[]
Bamba (actress),female,https://en.wikipedia.org/wiki/Bamba%20%28actress%29,1979-08-08,"['https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Bamba_Leelin_Cruz_Portrait_2020.jpg/250px-Bamba_Leelin_Cruz_Portrait_2020.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Bamba_Leelin_child.jpg/250px-Bamba_Leelin_child.jpg']"
Bangkay,male,https://en.wikipedia.org/wiki/Bangkay,1947-05-04,['https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Jose_Clemente_de_Andres_aka_bangkay.jpg/250px-Jose_Clemente_de_Andres_aka_bangkay.jpg']
Bangs Garcia,female,https://en.wikipedia.org/wiki/Bangs%20Garcia,1987-05-26,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Bangsgarcia.png/250px-Bangsgarcia.png']
Barbara Miguel,female,https://en.wikipedia.org/wiki/Barbara%20Miguel,2004-07-13,['https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png']
Barbara Perez,female,https://en.wikipedia.org/wiki/Barbara%20Perez,1938-01-04,[]
Barbie Forteza,female,https://en.wikipedia.org/wiki/Barbie%20Forteza,1997-07-31,"['https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Barbie_Forteza_in_2017.png/250px-Barbie_Forteza_in_2017.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Barbie_Forteza.jpg/120px-Barbie_Forteza.jpg']"
Barbie Imperial,female,https://en.wikipedia.org/wiki/Barbie%20Imperial,1998-08-01,"['https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Barbie_Imperial_-_Magayon_Festival_2024_Grand_Santacruzan_%28cropped%29.jpg/250px-Barbie_Imperial_-_Magayon_Festival_2024_Grand_Santacruzan_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Barbie_Imperial_at_her_mall_show.jpg/250px-Barbie_Imperial_at_her_mall_show.jpg']"
Baron Geisler,male,https://en.wikipedia.org/wiki/Baron%20Geisler,1982-06-05,['https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Baron_Geisler.png/250px-Baron_Geisler.png']
Bassilyo,male,https://en.wikipedia.org/wiki/Bassilyo,1977-12-11,[]
Bayani Agbayani,male,https://en.wikipedia.org/wiki/Bayani%20Agbayani,1969-01-03,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Bayani_Agbayani_KorinaInterviews.jpg/250px-Bayani_Agbayani_KorinaInterviews.jpg']
Bayani Casimiro,male,https://en.wikipedia.org/wiki/Bayani%20Casimiro,1918-07-16,[]
Bea Alonzo,female,https://en.wikipedia.org/wiki/Bea%20Alonzo,1987-10-17,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Bea_Alonzo_by_Ronn_Tan%2C_April_2010.png/250px-Bea_Alonzo_by_Ronn_Tan%2C_April_2010.png']
Bea Binene,female,https://en.wikipedia.org/wiki/Bea%20Binene,1997-11-04,['https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Bea_Binene_%28cropped%29.jpg/250px-Bea_Binene_%28cropped%29.jpg']
Bea Nicolas,female,https://en.wikipedia.org/wiki/Bea%20Nicolas,1994-04-15,[]
Bea Rose Santiago,female,https://en.wikipedia.org/wiki/Bea%20Rose%20Santiago,1990-02-17,['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Bea_Rose_Santiago_Grand_Santacruzan_2025.jpg/250px-Bea_Rose_Santiago_Grand_Santacruzan_2025.jpg']
Bea Saw,female,https://en.wikipedia.org/wiki/Bea%20Saw,1985-11-17,[]
Bearwin Meily,male,https://en.wikipedia.org/wiki/Bearwin%20Meily,,[]
Beatrice Gomez,female,https://en.wikipedia.org/wiki/Beatrice%20Gomez,1995-02-23,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Beatrice_Luigi_Gomez.jpg/250px-Beatrice_Luigi_Gomez.jpg']
Beauty Gonzalez,female,https://en.wikipedia.org/wiki/Beauty%20Gonzalez,1991-05-28,['https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Beauty_Gonzalez_in_2023.jpeg/250px-Beauty_Gonzalez_in_2023.jpeg']
Bela Padilla,female,https://en.wikipedia.org/wiki/Bela%20Padilla,1991-05-03,['https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Bela_Padilla_performing_at_MMDA_Anniversary_in_November_2016.png/250px-Bela_Padilla_performing_at_MMDA_Anniversary_in_November_2016.png']
Bella Flores,female,https://en.wikipedia.org/wiki/Bella%20Flores,,['https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Bella_Flores_resized.jpg/250px-Bella_Flores_resized.jpg']
Belle Mariano,female,https://en.wikipedia.org/wiki/Belle%20Mariano,2002-06-10,[]
Bembol Roco,male,https://en.wikipedia.org/wiki/Bembol%20Roco,1953-11-20,[]
Benedict Campos,male,https://en.wikipedia.org/wiki/Benedict%20Campos,1991-01-02,[]
Benj Manalo,male,https://en.wikipedia.org/wiki/Benj%20Manalo,1987-07-30,[]
Benjamin Alves,male,https://en.wikipedia.org/wiki/Benjamin%20Alves,1989-03-31,['https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Rtyr.jpg/250px-Rtyr.jpg']
Benjie Paras,male,https://en.wikipedia.org/wiki/Benjie%20Paras,1968-10-02,['https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Benjie_Paras_NBA_Asia_Challenge_2010.jpg/250px-Benjie_Paras_NBA_Asia_Challenge_2010.jpg']
Bentong (comedian),male,https://en.wikipedia.org/wiki/Bentong%20%28comedian%29,1964-01-12,['https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Bentong.jpg/250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Bentong.jpg']
Bentot,male,https://en.wikipedia.org/wiki/Bentot,1920-07-13,['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Bentot_Jr._and_Bentot_Sr._tombs_CNE_04.jpg/250px-Bentot_Jr._and_Bentot_Sr._tombs_CNE_04.jpg']
Bernard Bonnin,male,https://en.wikipedia.org/wiki/Bernard%20Bonnin,1938-09-08,[]
Bernard Palanca,male,https://en.wikipedia.org/wiki/Bernard%20Palanca,1976-12-03,[]
Bernardo Bernardo,male,https://en.wikipedia.org/wiki/Bernardo%20Bernardo,1945-01-28,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Bernardo_Bernardo_-_2016_%28cropped%29.jpg/250px-Bernardo_Bernardo_-_2016_%28cropped%29.jpg']
Bert Marcelo,male,https://en.wikipedia.org/wiki/Bert%20Marcelo,1936-06-06,"['https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Bert_Marcelo_2.jpg/250px-Bert_Marcelo_2.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Bert_Marcelo1.jpg/250px-Bert_Marcelo1.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Bert_Marcelo4.jpg/250px-Bert_Marcelo4.jpg']"
Berting Labra,male,https://en.wikipedia.org/wiki/Berting%20Labra,1933-04-17,[]
Betong Sumaya,male,https://en.wikipedia.org/wiki/Betong%20Sumaya,1975-11-21,['https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Betong_Sumaya.jpg/250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Betong_Sumaya.jpg']
Bettina Carlos,female,https://en.wikipedia.org/wiki/Bettina%20Carlos,1987-12-25,[]
Beverly Salviejo,female,https://en.wikipedia.org/wiki/Beverly%20Salviejo,1958-10-18,"['https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png', 'https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Exquisite-microphone.png/40px-Exquisite-microphone.png']"
Beverly Vergel,female,https://en.wikipedia.org/wiki/Beverly%20Vergel,1964-04-11,[]
Bianca Gonzalez,female,https://en.wikipedia.org/wiki/Bianca%20Gonzalez,1983-03-11,[]
Bianca King,female,https://en.wikipedia.org/wiki/Bianca%20King,1986-03-18,[]
Bianca Manalo,female,https://en.wikipedia.org/wiki/Bianca%20Manalo,1986-11-28,[]
Bianca Umali,female,https://en.wikipedia.org/wiki/Bianca%20Umali,2000-03-02,[]
Bianca de Vera,female,https://en.wikipedia.org/wiki/Bianca%20de%20Vera,2002-02-07,['https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Bianca_de_Vera.jpg/250px-Bianca_de_Vera.jpg']
Billy Crawford,male,https://en.wikipedia.org/wiki/Billy%20Crawford,1982-05-16,"['https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Billy_Crawford%2C_2018_%28cropped%29.jpg/250px-Billy_Crawford%2C_2018_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/1/15/Billy_Crawford_in_London.JPG']"
Bimby Aquino Yap,male,https://en.wikipedia.org/wiki/Bimby%20Aquino%20Yap,2007-04-19,"['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Benigno_%22Noynoy%22_S._Aquino_III_%28cropped_portrait%29.jpg/145px-Benigno_%22Noynoy%22_S._Aquino_III_%28cropped_portrait%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Corazon_Aquino_1986.jpg/250px-Corazon_Aquino_1986.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Presidential_Seal_of_the_Philippines_3.png/120px-Presidential_Seal_of_the_Philippines_3.png']"
Bing Loyzaga,female,https://en.wikipedia.org/wiki/Bing%20Loyzaga,1970-04-09,[]
Bituin Escalante,female,https://en.wikipedia.org/wiki/Bituin%20Escalante,1977-04-23,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Bituin_Escalante_2021_-_Metropolitan_Theater_90th_Anniversary_%28cropped%29.jpg/250px-Bituin_Escalante_2021_-_Metropolitan_Theater_90th_Anniversary_%28cropped%29.jpg']
Blakdyak,male,https://en.wikipedia.org/wiki/Blakdyak,1969-07-25,['https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Blakdyak.png/250px-Blakdyak.png']
Bob Jbeili,male,https://en.wikipedia.org/wiki/Bob%20Jbeili,,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Bob_Jbeili_on_2022.jpg/250px-Bob_Jbeili_on_2022.jpg']
Bob dela Cruz,male,https://en.wikipedia.org/wiki/Bob%20dela%20Cruz,1977-08-10,['https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Bob_dela_Cruz_%28cropped%29.jpg/250px-Bob_dela_Cruz_%28cropped%29.jpg']
Bobby Andrews,male,https://en.wikipedia.org/wiki/Bobby%20Andrews,1976-11-30,[]
Boboy Garovillo,male,https://en.wikipedia.org/wiki/Boboy%20Garovillo,1951-10-10,[]
Bodjie Pascua,male,https://en.wikipedia.org/wiki/Bodjie%20Pascua,1955-03-02,[]
Bomber Moran,male,https://en.wikipedia.org/wiki/Bomber%20Moran,1944-10-18,[]
Bonel Balingit,male,https://en.wikipedia.org/wiki/Bonel%20Balingit,1967-11-30,[]
Bong Revilla,male,https://en.wikipedia.org/wiki/Bong%20Revilla,1966-09-25,"['https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Senator_Bong_Revilla_%28Commission_on_Appointments_portrait%29.png/250px-Senator_Bong_Revilla_%28Commission_on_Appointments_portrait%29.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Ramon_Bong_Revilla.JPG/250px-Ramon_Bong_Revilla.JPG', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Bong_Revilla_after_delivering_%22Salamat%2C_Kaibigan%22.jpg/250px-Bong_Revilla_after_delivering_%22Salamat%2C_Kaibigan%22.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/PROCLAMATION_OF_SENATORS_2019.jpg/250px-PROCLAMATION_OF_SENATORS_2019.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Lawyer_Raymond_Fortun_in_a_press_conference_regarding_the_cyberlibel_complaint_filed_by_outgoing_Senator_Bong_Revilla.jpg/250px-Lawyer_Raymond_Fortun_in_a_press_conference_regarding_the_cyberlibel_complaint_filed_by_outgoing_Senator_Bong_Revilla.jpg']"
Boobay,male,https://en.wikipedia.org/wiki/Boobay,1986-11-07,"['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Boobay.png/250px-Boobay.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Beaut%C3%A9Steps_opening.jpg/250px-Beaut%C3%A9Steps_opening.jpg']"
Boom Labrusca,male,https://en.wikipedia.org/wiki/Boom%20Labrusca,1976-12-02,[]
Boots Anson-Roa,female,https://en.wikipedia.org/wiki/Boots%20Anson-Roa,1945-01-30,"['https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Boots_Anson-Roa_%282022%29_-_Korina_Sanchez_YouTube_Screenshot.jpg/250px-Boots_Anson-Roa_%282022%29_-_Korina_Sanchez_YouTube_Screenshot.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Boots_Anson-Roa_MMFF_Parade_105.jpg/250px-Boots_Anson-Roa_MMFF_Parade_105.jpg']"
Boy Abunda,male,https://en.wikipedia.org/wiki/Boy%20Abunda,1961-10-29,['https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Boy_Abunda_%28cropped%29.jpg/250px-Boy_Abunda_%28cropped%29.jpg']
Boy Alano,male,https://en.wikipedia.org/wiki/Boy%20Alano,1941-03-20,['https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Boy_Alano_Actor.png/250px-Boy_Alano_Actor.png']
Boy Logro,male,https://en.wikipedia.org/wiki/Boy%20Logro,1954-06-29,"['https://upload.wikimedia.org/wikipedia/commons/c/c8/Yum_Yum_Yum_Chef_Boy_Logro_Surprises_Sec_Joel_Villanueva_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png']"
Brace Arquiza,male,https://en.wikipedia.org/wiki/Brace%20Arquiza,2000-12-12,[]
Brad Turvey,male,https://en.wikipedia.org/wiki/Brad%20Turvey,1978-03-10,[]
Brenan Espartinez,male,https://en.wikipedia.org/wiki/Brenan%20Espartinez,1986-02-18,[]
Brenna Garcia,female,https://en.wikipedia.org/wiki/Brenna%20Garcia,2004-03-08,['https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png']
Brent Manalo,male,https://en.wikipedia.org/wiki/Brent%20Manalo,1997-12-06,['https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Brent_Manalo.jpg/250px-Brent_Manalo.jpg']
Bryan Benedict,male,https://en.wikipedia.org/wiki/Bryan%20Benedict,1993-09-27,[]
Bubbles Paraiso,female,https://en.wikipedia.org/wiki/Bubbles%20Paraiso,1984-07-24,[]
Buboy Villar,male,https://en.wikipedia.org/wiki/Buboy%20Villar,1998-03-21,['https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Buboy_Villar_-_2021_%28cropped%29.jpg/250px-Buboy_Villar_-_2021_%28cropped%29.jpg']
Bugoy Cariño,male,https://en.wikipedia.org/wiki/Bugoy%20Cari%C3%B1o,2002-09-03,[]
Byron Ortile,male,https://en.wikipedia.org/wiki/Byron%20Ortile,2002-08-24,[]
CJ Muere,male,https://en.wikipedia.org/wiki/CJ%20Muere,1988-02-18,[]
CJ Navato,male,https://en.wikipedia.org/wiki/CJ%20Navato,1996-09-13,[]
CJ Ramos,male,https://en.wikipedia.org/wiki/CJ%20Ramos,1987-03-30,[]
CX Navarro,male,https://en.wikipedia.org/wiki/CX%20Navarro,2006-06-23,['https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/Crystal_Clear_app_Login_Manager_2.png/40px-Crystal_Clear_app_Login_Manager_2.png']
Cachupoy,male,https://en.wikipedia.org/wiki/Cachupoy,1932-07-11,[]
Cai Cortez,female,https://en.wikipedia.org/wiki/Cai%20Cortez,1988-07-01,['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Cai_Cortez_in_MMFF_2023_Parade_of_Stars_%28cropped%29.jpg/250px-Cai_Cortez_in_MMFF_2023_Parade_of_Stars_%28cropped%29.jpg']
Camille Prats,female,https://en.wikipedia.org/wiki/Camille%20Prats,1985-06-20,['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Camille_Prats_in_2016.jpg/250px-Camille_Prats_in_2016.jpg']
Camille Villar,female,https://en.wikipedia.org/wiki/Camille%20Villar,1985-01-25,"['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Camille_A._Villar%2C_Senate_portrait_2025.png/250px-Camille_A._Villar%2C_Senate_portrait_2025.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Rep._Camille_Villar_%2819th_Congress%29.jpg/250px-Rep._Camille_Villar_%2819th_Congress%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Bongbong_Marcos_and_Leni_Robredo.jpg/250px-Bongbong_Marcos_and_Leni_Robredo.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Proclamation_of_Las_Pi%C3%B1as%27s_at-large_district_representative_Camille_Villar_as_the_Senator-elect_of_the_Philippines.jpg/250px-Proclamation_of_Las_Pi%C3%B1as%27s_at-large_district_representative_Camille_Villar_as_the_Senator-elect_of_the_Philippines.jpg']"
Candy Pangilinan,female,https://en.wikipedia.org/wiki/Candy%20Pangilinan,1972-05-08,[]
Carding Castro,male,https://en.wikipedia.org/wiki/Carding%20Castro,,[]
Caridad Sanchez,female,https://en.wikipedia.org/wiki/Caridad%20Sanchez,1932-08-01,[]
Carina Afable,female,https://en.wikipedia.org/wiki/Carina%20Afable,,[]
Carl Cervantes,male,https://en.wikipedia.org/wiki/Carl%20Cervantes,1994-11-27,[]
Carl Guevara,male,https://en.wikipedia.org/wiki/Carl%20Guevara,,[]
Carl John Barrameda,male,https://en.wikipedia.org/wiki/Carl%20John%20Barrameda,1993-10-12,[]
Carla Abellana,female,https://en.wikipedia.org/wiki/Carla%20Abellana,1986-06-12,"['https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Carla_Abellana%2C_2014_%28cropped%29.jpg/250px-Carla_Abellana%2C_2014_%28cropped%29.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Carla_Abellana_%283273876958%29.jpg/250px-Carla_Abellana_%283273876958%29.jpg']"
Carla Guevara Laforteza,female,https://en.wikipedia.org/wiki/Carla%20Guevara%20Laforteza,1975-12-26,"['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/CarlaGuevara2024.jpg/250px-CarlaGuevara2024.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Carla_Guevara_Laforteza.jpg/250px-Carla_Guevara_Laforteza.jpg']"
Carla Humphries,female,https://en.wikipedia.org/wiki/Carla%20Humphries,1988-05-20,[]
Carlene Aguilar,female,https://en.wikipedia.org/wiki/Carlene%20Aguilar,1982-02-08,[]
Carlo Aquino,male,https://en.wikipedia.org/wiki/Carlo%20Aquino,1985-09-03,['https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Hold_Me_Close_Carlo_Aquino_FilmA.jpg/250px-Hold_Me_Close_Carlo_Aquino_FilmA.jpg']
Carlo Gonzales,male,https://en.wikipedia.org/wiki/Carlo%20Gonzales,,[]
