,Unnamed: 0,name,gender,wikipedia_url,birthdate,image_url,path,timestamp
308,363,Luane Dy,female,https://en.wikipedia.org/wiki/Luane%20Dy,1986-01-25,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Eat_Bulaga_BTS_Luane_Dy_JFA_Location_Manager_for_a_Day_%28FULL_VIDEO%29_3-49_screenshot.jpg/250px-Eat_Bulaga_BTS_Luane_Dy_JFA_Location_Manager_for_a_Day_%28FULL_VIDEO%29_3-49_screenshot.jpg,250px-Eat_Bulaga_BTS_Luane_Dy_JFA_Location_Manager_for_a_Day_%28FULL_VIDEO%29_3-49_screenshot.jpg,2018-08-11 00:00:00
309,365,Lucy Torres,female,https://en.wikipedia.org/wiki/Lucy%20Torres,1974-12-11,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Chairperson_Rep._Lucy_Torres-Gomez_%28cropped%29.jpg/250px-Chairperson_Rep._Lucy_Torres-Gomez_%28cropped%29.jpg,250px-Chairperson_Rep._Lucy_Torres-Gomez_%28cropped%29.jpg,2019-09-24 05:10:48
310,366,Luis Manzano,male,https://en.wikipedia.org/wiki/Luis%20Manzano,1981-04-21,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Bulgar_-celebrityBTS_Luis_Manzano_-_Pilot_Episode_Teaser_0-6_screenshot_%28cropped%29.jpg/250px-Bulgar_-celebrityBTS_Luis_Manzano_-_Pilot_Episode_Teaser_0-6_screenshot_%28cropped%29.jpg,250px-Bulgar_-celebrityBTS_Luis_Manzano_-_Pilot_Episode_Teaser_0-6_screenshot_%28cropped%29.jpg,2019-10-05 00:00:00
311,368,Maine Mendoza,female,https://en.wikipedia.org/wiki/Maine%20Mendoza,1995-03-03,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Maine_Mendoza_-_Eat_Bulaga%21_%282019%29_02.jpg/250px-Maine_Mendoza_-_Eat_Bulaga%21_%282019%29_02.jpg,250px-Maine_Mendoza_-_Eat_Bulaga%21_%282019%29_02.jpg,2019-08-27 00:00:00
312,369,Maja Salvador,female,https://en.wikipedia.org/wiki/Maja%20Salvador,1988-10-05,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Maja_Salvador.jpg/250px-Maja_Salvador.jpg,250px-Maja_Salvador.jpg,2012-09-20 00:00:00
313,370,Manny Pacquiao,male,https://en.wikipedia.org/wiki/Manny%20Pacquiao,1978-12-17,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Pacquiao_and_Didal_%28cropped%29.jpg/250px-Pacquiao_and_Didal_%28cropped%29.jpg,250px-Pacquiao_and_Didal_%28cropped%29.jpg,2018-09-05 17:39:18
314,372,Mara Lopez,female,https://en.wikipedia.org/wiki/Mara%20Lopez,1991-05-20,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/MARA_LOPEZ.jpg/250px-MARA_LOPEZ.jpg,250px-MARA_LOPEZ.jpg,2017-07-27 00:00:00
315,373,Marco Sison,male,https://en.wikipedia.org/wiki/Marco%20Sison,1957-07-10,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Marco_Sison.jpg/250px-Marco_Sison.jpg,250px-Marco_Sison.jpg,2008-08-22 21:22:00
316,374,Marcus Cabais,male,https://en.wikipedia.org/wiki/Marcus%20Cabais,2009-08-31,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Hori7on_Marcus_20230804.jpg/250px-Hori7on_Marcus_20230804.jpg,250px-Hori7on_Marcus_20230804.jpg,2023-08-04 00:00:00
317,375,Margaret Nales Wilson,female,https://en.wikipedia.org/wiki/Margaret%20Nales%20Wilson,1989-03-15,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Maggie_Wilson_at_Binibining_Pilipinas_2008.jpg/250px-Maggie_Wilson_at_Binibining_Pilipinas_2008.jpg,250px-Maggie_Wilson_at_Binibining_Pilipinas_2008.jpg,2008-03-09 00:11:55
318,376,Margie Moran,female,https://en.wikipedia.org/wiki/Margie%20Moran,1953-09-15,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Margie_Moran_Miss_Universe_2016.jpg/250px-Margie_Moran_Miss_Universe_2016.jpg,250px-Margie_Moran_Miss_Universe_2016.jpg,2017-01-29 00:00:00
319,377,Marian Rivera,female,https://en.wikipedia.org/wiki/Marian%20Rivera,1984-08-12,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Marian_Rivera_-_2014_%28cropped%29.jpg/250px-Marian_Rivera_-_2014_%28cropped%29.jpg,250px-Marian_Rivera_-_2014_%28cropped%29.jpg,2014-12-30 18:35:28
320,378,Marian Rivera,female,https://en.wikipedia.org/wiki/Marian%20Rivera,1984-08-12,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Marian_Rivera_and_Dingdong_Dantes_LA_Press_Conference%2C_December_2008.jpg/250px-Marian_Rivera_and_Dingdong_Dantes_LA_Press_Conference%2C_December_2008.jpg,250px-Marian_Rivera_and_Dingdong_Dantes_LA_Press_Conference%2C_December_2008.jpg,2008-12-03 22:43:43
321,379,Marian Rivera,female,https://en.wikipedia.org/wiki/Marian%20Rivera,1984-08-12,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Marian_Rivera_at_the_Sinulog_Festival_in_Cebu%2C_January_2009.jpg/250px-Marian_Rivera_at_the_Sinulog_Festival_in_Cebu%2C_January_2009.jpg,250px-Marian_Rivera_at_the_Sinulog_Festival_in_Cebu%2C_January_2009.jpg,2009-01-18 14:50:53
322,380,Marian Rivera,female,https://en.wikipedia.org/wiki/Marian%20Rivera,1984-08-12,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Marian_Rivera_-_November_2019_%28cropped%29.jpg/250px-Marian_Rivera_-_November_2019_%28cropped%29.jpg,250px-Marian_Rivera_-_November_2019_%28cropped%29.jpg,2019-11-08 00:00:00
323,381,Maricel Morales,female,https://en.wikipedia.org/wiki/Maricel%20Morales,1976-03-05,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Councilor_Marang_Morales_2025.png/250px-Councilor_Marang_Morales_2025.png,250px-Councilor_Marang_Morales_2025.png,2025-07-01 00:00:00
324,382,Maricel Soriano,female,https://en.wikipedia.org/wiki/Maricel%20Soriano,1965-02-25,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Maricel_Soriano_-_Parangal_ng_Sining_2023_%28cropped%29.jpg/250px-Maricel_Soriano_-_Parangal_ng_Sining_2023_%28cropped%29.jpg,250px-Maricel_Soriano_-_Parangal_ng_Sining_2023_%28cropped%29.jpg,2023-04-23 00:00:00
325,383,Maricris Garcia,female,https://en.wikipedia.org/wiki/Maricris%20Garcia,1987-09-26,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Maricris_Garcia_BoxSing_Challenge.jpg/250px-Maricris_Garcia_BoxSing_Challenge.jpg,250px-Maricris_Garcia_BoxSing_Challenge.jpg,2016-10-04 00:00:00
326,384,Mariel Pamintuan,female,https://en.wikipedia.org/wiki/Mariel%20Pamintuan,1998-02-24,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Mariel_Pamintuan_at_Rufos_Famous_Tapa.jpg/250px-Mariel_Pamintuan_at_Rufos_Famous_Tapa.jpg,250px-Mariel_Pamintuan_at_Rufos_Famous_Tapa.jpg,2015-11-22 14:33:22
327,385,Mariel Rodriguez,female,https://en.wikipedia.org/wiki/Mariel%20Rodriguez,1984-08-10,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Mariel_Rodriguez_at_the_ABS-CBN_Main_Bldg_hallway_in_May_2010.jpg/250px-Mariel_Rodriguez_at_the_ABS-CBN_Main_Bldg_hallway_in_May_2010.jpg,250px-Mariel_Rodriguez_at_the_ABS-CBN_Main_Bldg_hallway_in_May_2010.jpg,2010-05-28 00:00:00
328,387,Maris Racal,female,https://en.wikipedia.org/wiki/Maris%20Racal,1997-09-22,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Maris_Racal_2024.jpg/250px-Maris_Racal_2024.jpg,250px-Maris_Racal_2024.jpg,2024-05-19 18:09:58
329,388,Marita Zobel,female,https://en.wikipedia.org/wiki/Marita%20Zobel,1941-06-18,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Marita_Zobel_%282022%29_-_Korina_Sanchez_YouTube_Screenshot.jpg/250px-Marita_Zobel_%282022%29_-_Korina_Sanchez_YouTube_Screenshot.jpg,250px-Marita_Zobel_%282022%29_-_Korina_Sanchez_YouTube_Screenshot.jpg,2022-06-14 00:00:00
330,389,Mark Anthony Fernandez,male,https://en.wikipedia.org/wiki/Mark%20Anthony%20Fernandez,1979-01-18,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Mark_Anthony_Fernandez_by_Jopet_Sy.jpg/250px-Mark_Anthony_Fernandez_by_Jopet_Sy.jpg,250px-Mark_Anthony_Fernandez_by_Jopet_Sy.jpg,2018-01-26 16:27:55
331,391,Mark Lapid,male,https://en.wikipedia.org/wiki/Mark%20Lapid,1979-02-16,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Mark_Lapid_2022.jpg/250px-Mark_Lapid_2022.jpg,250px-Mark_Lapid_2022.jpg,2022-01-01 00:00:00
332,394,Mary Jean Lastimosa,female,https://en.wikipedia.org/wiki/Mary%20Jean%20Lastimosa,1987-11-23,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/MJ_Lastimosa.jpg/250px-MJ_Lastimosa.jpg,250px-MJ_Lastimosa.jpg,2023-05-13 00:00:00
333,396,Matet de Leon,female,https://en.wikipedia.org/wiki/Matet%20de%20Leon,1983-10-04,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Matet_in_2023.jpg/250px-Matet_in_2023.jpg,250px-Matet_in_2023.jpg,2023-10-29 14:34:01
334,397,Matimtiman Cruz,female,https://en.wikipedia.org/wiki/Matimtiman%20Cruz,1921-08-21,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Matimtiman_Cruz.jpg/250px-Matimtiman_Cruz.jpg,250px-Matimtiman_Cruz.jpg,2012-10-26 00:00:00
335,398,Matteo Guidicelli,male,https://en.wikipedia.org/wiki/Matteo%20Guidicelli,1990-03-26,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/IPOPHL_welcomes_Matteo_Guidicelli_as_newest_anti-piracy_ambassador.jpg/250px-IPOPHL_welcomes_Matteo_Guidicelli_as_newest_anti-piracy_ambassador.jpg,250px-IPOPHL_welcomes_Matteo_Guidicelli_as_newest_anti-piracy_ambassador.jpg,2023-07-21 00:00:00
336,399,Matteo Guidicelli,male,https://en.wikipedia.org/wiki/Matteo%20Guidicelli,1990-03-26,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Matteo_Guidicelli_at_the_KC_Concepcion_US_Concert%2C_November_2010.jpg/250px-Matteo_Guidicelli_at_the_KC_Concepcion_US_Concert%2C_November_2010.jpg,250px-Matteo_Guidicelli_at_the_KC_Concepcion_US_Concert%2C_November_2010.jpg,2010-11-12 23:06:50
337,400,Maureen Wroblewitz,female,https://en.wikipedia.org/wiki/Maureen%20Wroblewitz,1998-06-22,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Maureen_Wroblewitz_for_Yamaha_Day.jpg/250px-Maureen_Wroblewitz_for_Yamaha_Day.jpg,250px-Maureen_Wroblewitz_for_Yamaha_Day.jpg,2019-09-25 00:00:00
338,401,Max Collins (actress),female,https://en.wikipedia.org/wiki/Max%20Collins%20%28actress%29,1992-08-28,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Max_Collins2cropped.jpg/250px-Max_Collins2cropped.jpg,250px-Max_Collins2cropped.jpg,2018-09-17 00:00:00
339,402,Max Collins (actress),female,https://en.wikipedia.org/wiki/Max%20Collins%20%28actress%29,1992-08-28,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Max_Collins_in_2023_Metro_Manila_Film_Festival_Parade_of_Stars_%28Firefly%29.png/250px-Max_Collins_in_2023_Metro_Manila_Film_Festival_Parade_of_Stars_%28Firefly%29.png,250px-Max_Collins_in_2023_Metro_Manila_Film_Festival_Parade_of_Stars_%28Firefly%29.png,2023-12-27 00:00:00
340,403,Maxie (drag queen),male,https://en.wikipedia.org/wiki/Maxie%20%28drag%20queen%29,1998-10-15,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Maxie_Andreison.jpg/250px-Maxie_Andreison.jpg,250px-Maxie_Andreison.jpg,2025-04-15 00:00:00
341,404,Maxie (drag queen),male,https://en.wikipedia.org/wiki/Maxie%20%28drag%20queen%29,1998-10-15,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Maxie_Andreison.png/250px-Maxie_Andreison.png,250px-Maxie_Andreison.png,2025-08-25 00:00:00
342,405,Maxine Medina,female,https://en.wikipedia.org/wiki/Maxine%20Medina,1990-05-10,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Miss_Universe_Philippines_2016_Maxine_Medina_%28cropped%29.jpg/250px-Miss_Universe_Philippines_2016_Maxine_Medina_%28cropped%29.jpg,250px-Miss_Universe_Philippines_2016_Maxine_Medina_%28cropped%29.jpg,2017-01-30 00:00:00
343,406,Maymay Entrata,female,https://en.wikipedia.org/wiki/Maymay%20Entrata,1997-05-06,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/MayMayEntrata_MMFFParade.jpeg/250px-MayMayEntrata_MMFFParade.jpeg,250px-MayMayEntrata_MMFFParade.jpeg,2018-12-23 00:00:00
344,407,Megan Young,female,https://en.wikipedia.org/wiki/Megan%20Young,1990-02-27,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Miss_World_2013_Megan_Young_%28cropped%29.jpg/250px-Miss_World_2013_Megan_Young_%28cropped%29.jpg,250px-Miss_World_2013_Megan_Young_%28cropped%29.jpg,2013-10-14 00:00:00
345,408,Megan Young,female,https://en.wikipedia.org/wiki/Megan%20Young,1990-02-27,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Megan_Young_with_Philippine_flag_%28cropped%29.jpg/250px-Megan_Young_with_Philippine_flag_%28cropped%29.jpg,250px-Megan_Young_with_Philippine_flag_%28cropped%29.jpg,2014-06-02 07:15:32
346,409,Melai Cantiveros,female,https://en.wikipedia.org/wiki/Melai%20Cantiveros,1988-04-06,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Melai_Cantiveros.jpg/250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Melai_Cantiveros.jpg,250px-Shake%2C_Rattle_and_Roll_XV_Official_Trailer_-_Melai_Cantiveros.jpg,2014-11-23 00:00:00
347,410,Melanie Marquez,female,https://en.wikipedia.org/wiki/Melanie%20Marquez,1964-07-16,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Melanie_Marquez.png/250px-Melanie_Marquez.png,250px-Melanie_Marquez.png,2023-11-25 00:00:00
348,411,Menggie Cobarrubias,male,https://en.wikipedia.org/wiki/Menggie%20Cobarrubias,1951-08-10,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Menggie_Cobarrubias_%282017%29_%28cropped%29.jpg/250px-Menggie_Cobarrubias_%282017%29_%28cropped%29.jpg,250px-Menggie_Cobarrubias_%282017%29_%28cropped%29.jpg,2017-04-24 00:00:00
349,412,Mercedes Cabral,female,https://en.wikipedia.org/wiki/Mercedes%20Cabral,1986-08-10,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Mercedes_Cabral_at_the_69th_Venice_International_Film_Festival%2C_September_2012.jpg/250px-Mercedes_Cabral_at_the_69th_Venice_International_Film_Festival%2C_September_2012.jpg,250px-Mercedes_Cabral_at_the_69th_Venice_International_Film_Festival%2C_September_2012.jpg,2013-02-28 11:59:24
350,413,Mich Dulce,female,https://en.wikipedia.org/wiki/Mich%20Dulce,1981-05-08,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/MichDulce.jpg/250px-MichDulce.jpg,250px-MichDulce.jpg,2010-02-20 00:00:00
351,415,Michelle Dee,female,https://en.wikipedia.org/wiki/Michelle%20Dee,1995-04-24,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Michelle_Dee_courtesy_visit_to_DOT_%28cropped%29.jpg/250px-Michelle_Dee_courtesy_visit_to_DOT_%28cropped%29.jpg,250px-Michelle_Dee_courtesy_visit_to_DOT_%28cropped%29.jpg,2023-12-01 00:00:00
352,416,Michelle Madrigal,female,https://en.wikipedia.org/wiki/Michelle%20Madrigal,1988-11-04,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Michelle_Madrigal_at_the_taping_of_Temptation_of_Wifejf.jpg/250px-Michelle_Madrigal_at_the_taping_of_Temptation_of_Wifejf.jpg,250px-Michelle_Madrigal_at_the_taping_of_Temptation_of_Wifejf.jpg,2013-03-11 17:56:18
353,417,Migo Adecer,male,https://en.wikipedia.org/wiki/Migo%20Adecer,1999-12-20,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Migo_Adecer_2020_%28cropped%29.jpg/250px-Migo_Adecer_2020_%28cropped%29.jpg,250px-Migo_Adecer_2020_%28cropped%29.jpg,2020-03-03 00:00:00
354,418,Miguel Tanfelix,male,https://en.wikipedia.org/wiki/Miguel%20Tanfelix,1998-09-21,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Miguel_Tanfelix_at_SDCC_2023.jpg/250px-Miguel_Tanfelix_at_SDCC_2023.jpg,250px-Miguel_Tanfelix_at_SDCC_2023.jpg,2023-07-22 09:39:26
355,419,Mika Salamanca,female,https://en.wikipedia.org/wiki/Mika%20Salamanca,2000-10-26,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Mika_Salamanca.jpg/250px-Mika_Salamanca.jpg,250px-Mika_Salamanca.jpg,2025-07-17 00:00:00
356,420,Mikael Daez,male,https://en.wikipedia.org/wiki/Mikael%20Daez,1988-01-06,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Mikael_Daez_%282023%29.jpg/250px-Mikael_Daez_%282023%29.jpg,250px-Mikael_Daez_%282023%29.jpg,2023-02-02 00:00:00
357,421,Mike de Leon,male,https://en.wikipedia.org/wiki/Mike%20de%20Leon,1947-05-24,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Mike_de_Leon.jpg/250px-Mike_de_Leon.jpg,250px-Mike_de_Leon.jpg,2023-08-20 15:56:24
358,425,Mila del Sol,female,https://en.wikipedia.org/wiki/Mila%20del%20Sol,1923-05-12,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Mila_del_Sol.JPG/250px-Mila_del_Sol.JPG,250px-Mila_del_Sol.JPG,2010-03-05 04:39:50
359,426,Miles Ocampo,female,https://en.wikipedia.org/wiki/Miles%20Ocampo,1997-05-01,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Miles_Ocampo_in_2023.jpg/250px-Miles_Ocampo_in_2023.jpg,250px-Miles_Ocampo_in_2023.jpg,2023-12-16 00:00:00
360,427,Mocha Uson,female,https://en.wikipedia.org/wiki/Mocha%20Uson,1978-05-17,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Mocha_Uson_2017.jpg/250px-Mocha_Uson_2017.jpg,250px-Mocha_Uson_2017.jpg,2017-11-08 00:00:00
361,429,Moira Dela Torre,female,https://en.wikipedia.org/wiki/Moira%20Dela%20Torre,1993-11-04,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Moira_performing_in_2019.jpg/250px-Moira_performing_in_2019.jpg,250px-Moira_performing_in_2019.jpg,2019-07-17 00:00:00
362,430,Monsour del Rosario,male,https://en.wikipedia.org/wiki/Monsour%20del%20Rosario,1965-05-11,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Monsour_Del_Rosario_III_2016.jpg/250px-Monsour_Del_Rosario_III_2016.jpg,250px-Monsour_Del_Rosario_III_2016.jpg,2016-11-15 00:00:00
363,431,Morissette (singer),female,https://en.wikipedia.org/wiki/Morissette%20%28singer%29,1996-06-02,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Morissette_Amon_at_the_2018_RAWR_Awards_%28cropped%29.jpg/250px-Morissette_Amon_at_the_2018_RAWR_Awards_%28cropped%29.jpg,250px-Morissette_Amon_at_the_2018_RAWR_Awards_%28cropped%29.jpg,2018-11-13 20:57:37
364,432,Morissette (singer),female,https://en.wikipedia.org/wiki/Morissette%20%28singer%29,1996-06-02,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/TFC_Live_Presents_with_Morissette_Amon_2015_-_19649427553_%28cropped%29.jpg/250px-TFC_Live_Presents_with_Morissette_Amon_2015_-_19649427553_%28cropped%29.jpg,250px-TFC_Live_Presents_with_Morissette_Amon_2015_-_19649427553_%28cropped%29.jpg,2015-04-18 19:39:13
365,433,Mutya Johanna Datul,female,https://en.wikipedia.org/wiki/Mutya%20Johanna%20Datul,1992-04-17,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Mutya_Johanna_Datul_2025.jpg/250px-Mutya_Johanna_Datul_2025.jpg,250px-Mutya_Johanna_Datul_2025.jpg,2025-05-30 00:00:00
366,434,Mylene Dizon,female,https://en.wikipedia.org/wiki/Mylene%20Dizon,1976-09-06,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Mylene_Dizon_%28cropped%29.jpg/250px-Mylene_Dizon_%28cropped%29.jpg,250px-Mylene_Dizon_%28cropped%29.jpg,2019-08-18 00:00:00
367,436,Myrtle Sarrosa,female,https://en.wikipedia.org/wiki/Myrtle%20Sarrosa,1994-12-07,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Myrtle_Sarrosa_as_Supergirl_%282025%29.jpg/250px-Myrtle_Sarrosa_as_Supergirl_%282025%29.jpg,250px-Myrtle_Sarrosa_as_Supergirl_%282025%29.jpg,2025-06-19 00:00:00
368,437,Nadine Lustre,female,https://en.wikipedia.org/wiki/Nadine%20Lustre,1993-10-31,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/20240315_Nadine_Lustre_at_BVLGARI_05.jpg/250px-20240315_Nadine_Lustre_at_BVLGARI_05.jpg,250px-20240315_Nadine_Lustre_at_BVLGARI_05.jpg,2024-03-15 00:00:00
369,438,Nadine Samonte,female,https://en.wikipedia.org/wiki/Nadine%20Samonte,1988-03-02,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Nadine_Samonte-Chua_%282021%29_-_Eat_Bulaga%21_Bawal_Judgemental.jpg/250px-Nadine_Samonte-Chua_%282021%29_-_Eat_Bulaga%21_Bawal_Judgemental.jpg,250px-Nadine_Samonte-Chua_%282021%29_-_Eat_Bulaga%21_Bawal_Judgemental.jpg,2021-03-06 00:00:00
370,439,Nash Aguas,male,https://en.wikipedia.org/wiki/Nash%20Aguas,1998-10-10,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Nash_aguas.jpg/250px-Nash_aguas.jpg,250px-Nash_aguas.jpg,2008-09-11 00:00:00
371,440,Nathan Lopez,male,https://en.wikipedia.org/wiki/Nathan%20Lopez,1991-08-19,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Nathan_Lopez_%282006%29.jpg/250px-Nathan_Lopez_%282006%29.jpg,250px-Nathan_Lopez_%282006%29.jpg,2009-07-21 14:55:00
372,441,Negi (comedian),male,https://en.wikipedia.org/wiki/Negi%20%28comedian%29,1979-12-05,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Negi_06-19-16.jpg/250px-Negi_06-19-16.jpg,250px-Negi_06-19-16.jpg,2016-07-17 13:19:00
373,445,Nigel Paul Villarete,male,https://en.wikipedia.org/wiki/Nigel%20Paul%20Villarete,1962-09-18,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Nigel_Paul_Villarete_main_picture.jpg/250px-Nigel_Paul_Villarete_main_picture.jpg,250px-Nigel_Paul_Villarete_main_picture.jpg,2008-02-08 00:00:00
374,446,Nikki Gil,female,https://en.wikipedia.org/wiki/Nikki%20Gil,1987-08-23,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Nikki_Gil_at_the_Star_Magic_Concert%2C_Ontario%2C_CA%2C_June_2009.jpg/250px-Nikki_Gil_at_the_Star_Magic_Concert%2C_Ontario%2C_CA%2C_June_2009.jpg,250px-Nikki_Gil_at_the_Star_Magic_Concert%2C_Ontario%2C_CA%2C_June_2009.jpg,2009-06-27 07:17:24
375,447,Nikko Natividad,male,https://en.wikipedia.org/wiki/Nikko%20Natividad,1993-02-13,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Nikko_Natividad_100217_%28cropped%29.jpg/250px-Nikko_Natividad_100217_%28cropped%29.jpg,250px-Nikko_Natividad_100217_%28cropped%29.jpg,2017-10-02 12:59:24
376,448,Nina Girado,female,https://en.wikipedia.org/wiki/Nina%20Girado,1980-11-01,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Nina_-_Sessionistas_Live_%40_Cebu.jpg/250px-Nina_-_Sessionistas_Live_%40_Cebu.jpg,250px-Nina_-_Sessionistas_Live_%40_Cebu.jpg,2009-10-23 00:00:00
377,449,Nina Girado,female,https://en.wikipedia.org/wiki/Nina%20Girado,1980-11-01,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Nina_-_Ayala_Cebu.jpg/250px-Nina_-_Ayala_Cebu.jpg,250px-Nina_-_Ayala_Cebu.jpg,2011-06-04 00:00:00
378,450,Nina Girado,female,https://en.wikipedia.org/wiki/Nina%20Girado,1980-11-01,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Nina_-_Think_Pink.jpg/250px-Nina_-_Think_Pink.jpg,250px-Nina_-_Think_Pink.jpg,2010-10-22 00:00:00
379,451,Niña Jose,female,https://en.wikipedia.org/wiki/Ni%C3%B1a%20Jose,1988-08-26,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Ni%C3%B1a_Jose-Quiambao.jpg/250px-Ni%C3%B1a_Jose-Quiambao.jpg,250px-Ni%C3%B1a_Jose-Quiambao.jpg,2025-06-30 00:00:00
380,452,Niña Jose,female,https://en.wikipedia.org/wiki/Ni%C3%B1a%20Jose,1988-08-26,https://upload.wikimedia.org/wikipedia/commons/2/2b/Nina_Jose_at_Esquinita_in_September_2008.jpg,Nina_Jose_at_Esquinita_in_September_2008.jpg,2012-09-13 22:00:22
381,453,Noel Comia Jr.,male,https://en.wikipedia.org/wiki/Noel%20Comia%20Jr.,2004-05-29,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/NOEL_COMIA.jpg/250px-NOEL_COMIA.jpg,250px-NOEL_COMIA.jpg,2017-08-20 00:00:00
382,454,Noel Rosal,male,https://en.wikipedia.org/wiki/Noel%20Rosal,1964-01-02,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Mayor_Noel_Rosal_of_Legazpi_Albay.jpg/250px-Mayor_Noel_Rosal_of_Legazpi_Albay.jpg,250px-Mayor_Noel_Rosal_of_Legazpi_Albay.jpg,2013-05-17 10:18:47
383,455,Nora Aunor,female,https://en.wikipedia.org/wiki/Nora%20Aunor,1953-05-21,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Nora_Aunor_at_the_69th_Venice_International_Film_Festival%2C_September_2012.jpg/250px-Nora_Aunor_at_the_69th_Venice_International_Film_Festival%2C_September_2012.jpg,250px-Nora_Aunor_at_the_69th_Venice_International_Film_Festival%2C_September_2012.jpg,2012-09-06 00:00:00
384,456,Nora Aunor,female,https://en.wikipedia.org/wiki/Nora%20Aunor,1953-05-21,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Nora_Aunor_2022_stamp_of_the_Philippines.jpg/250px-Nora_Aunor_2022_stamp_of_the_Philippines.jpg,250px-Nora_Aunor_2022_stamp_of_the_Philippines.jpg,2022-02-26 00:00:00
